Nest,Surv,Year13,Xcoord,Ycoord,Elev,Bare,Herb,Litter,Sage,Shrub,ShrubHt,Herb.Bin,Herb.Bin.Mean.1,Herb.Bin.Mean.2,Herb.Bin.Mean.3,Herb.Bin.SD.1,Herb.Bin.SD.2,Herb.Bin.SD.3,Herb.Mean.1,Herb.Mean.2,Herb.Mean.3,Herb.SD.1,Herb.SD.2,Herb.SD.3,Sage.Bin,Sage.Bin.Mean.1,Sage.Bin.Mean.2,Sage.Bin.Mean.3,Sage.Bin.SD.1,Sage.Bin.SD.2,Sage.Bin.SD.3,Sage.Mean.1,Sage.Mean.2,Sage.Mean.3,Sage.SD.1,Sage.SD.2,Sage.SD.3,ShrubHt.Bin,ShrubHt.Bin.Mean.1,ShrubHt.Bin.Mean.2,ShrubHt.Bin.Mean.3,ShrubHt.Bin.SD.1,ShrubHt.Bin.SD.2,ShrubHt.Bin.SD.3,ShrubHt.Mean.1,ShrubHt.Mean.2,ShrubHt.Mean.3,ShrubHt.SD.1,ShrubHt.SD.2,ShrubHt.SD.3,CTI,HLI,TRI,CTI.Mean.1,CTI.Mean.2,CTI.Mean.3,CTI.SD.1,CTI.SD.2,CTI.SD.3,TRI.Mean.1,TRI.Mean.2,TRI.Mean.3,TRI.SD.1,TRI.SD.2,TRI.SD.3
1,0,1,NotShared,NotShared,2084.389648,35,15,23,19,21,30,0,0.133574007,0.089269612,0.090497738,0.340809787,0.285261151,0.286919496,10.70758123,9.745716862,9.706968326,3.89505171,3.698264321,3.619146669,1,0.227436823,0.151487827,0.166696833,0.419935641,0.358685482,0.372738709,13.57400722,13.39224527,13.63656109,3.575142063,2.926964968,2.617416969,0,0.061371841,0.032461677,0.03040724,0.240445531,0.177302744,0.171720636,18.55595668,16.75293057,16.62932127,5.834797747,5.165344021,4.916663393,8.853265345,0.755657783,0.556806266,8.802049773,9.179479635,9.163395119,1.905410103,1.834050733,1.84157269,0.316735758,0.18062254,0.162849191,0.648902323,0.449354137,0.37966637
1,1,1,NotShared,NotShared,2127.598145,24,14,34,22,28,37,0,0.411552347,0.385933273,0.317285068,0.493005543,0.487034568,0.465461563,14.62093863,14.51577998,13.7958371,5.138374579,5.191023724,4.795939181,1,0.472924188,0.484220018,0.527782805,0.500170012,0.499976399,0.499272704,13.68231047,14.17944094,15.01846154,5.357523263,4.760632339,4.267616234,1,0.476534296,0.377817854,0.24361991,0.500353038,0.485060493,0.429304795,28.5234657,26.17944094,23.7281448,7.09130348,8.24321684,7.912739999,8.102636615,0.75939154,0.419179261,8.113075184,7.91687062,7.89599592,2.518424677,2.236032515,2.087933918,2.923200099,2.288534537,1.727298076,4.88795987,4.089223707,3.11587457
1,0,1,NotShared,NotShared,2110.144043,47,13,23,18,18,27,0,0.111913357,0.144274121,0.170316742,0.315830432,0.351525993,0.37594485,10.74729242,11.28494139,11.80760181,3.766899346,4.246038557,3.992899217,1,0.418772563,0.369702435,0.337737557,0.494250944,0.482941874,0.472981385,15.05415162,13.70423805,13.35221719,2.468781696,4.524002381,4.071246941,0,0.093862816,0.137060415,0.084162896,0.29216562,0.344066278,0.277657084,18.92057762,19.61767358,18.66769231,6.202574474,7.480654569,6.461492395,6.351568078,0.728331378,0.226098403,8.992282501,8.74069957,8.78617651,1.582735897,1.882662244,1.864740972,0.176262993,0.511149653,0.441234293,0.3181939,1.066933081,1.146381817
1,0,1,NotShared,NotShared,2042.195679,74,7,9,3,6,11,0,0,0.004508566,0.015022624,0,0.067024547,0.121653705,6.750902527,6.636609558,7.713303167,1.998017382,2.798038517,3.151665658,0,0,0.000901713,0.000361991,0,0.030028541,0.019024338,4.155234657,4.219116321,4.568325792,1.702858753,2.135685015,2.200382472,0,0,0.009918846,0.00760181,0,0.099142955,0.086864194,13.74368231,13.67267809,14.31131222,3.356154548,5.270497389,4.866846549,7.430918584,0.74614687,0.405923814,8.203990021,8.241132514,8.444830305,1.667586926,1.959854354,1.942704082,0.923926879,1.672453795,1.017817703,1.326232498,2.57409094,1.77425131
1,1,1,NotShared,NotShared,2168.02002,34,16,26,19,25,30,1,0.277978339,0.251577998,0.228054299,0.448813524,0.434115702,0.419615782,12.97472924,12.95401262,12.37411765,3.988581122,3.803932822,4.331688192,1,0.415162455,0.452660054,0.37321267,0.493641885,0.497978452,0.483701685,15.36101083,15.21641118,14.26208145,3.446221895,3.374097194,3.978137804,0,0.194945848,0.19386835,0.1639819,0.396876045,0.395505326,0.37029266,23.73646209,23.64923354,22.11547511,6.584941576,6.671004655,7.286178762,6.9992431,0.733022319,1.511410356,6.84768452,7.128478034,7.564679521,1.701882599,1.787213534,1.859153497,1.937045162,1.80519127,1.548182441,1.732436264,2.151106232,2.649837649
1,1,1,NotShared,NotShared,1915.236084,65,13,7,3,5,15,0,0.761732852,0.779981966,0.597104072,0.426794456,0.41444539,0.490524565,19.02166065,19.2587917,16.51529412,5.526572842,5.176028367,6.297505305,0,0,0,0.001809955,0,0,0.042508892,4.386281588,4.514878269,4.75638009,1.163558806,1.147515173,2.032060536,0,0.057761733,0.047790803,0.034208145,0.233714587,0.21341957,0.18177989,21.11913357,21.25067628,19.09230769,5.686581138,5.28282347,5.842999659,12.88200672,0.741284413,0.000654229,9.283325712,9.540093589,10.00823734,1.721153501,1.900089247,2.221407346,0.139489957,0.124265841,0.153940417,0.295106393,0.29335864,0.841997255
1,0,1,NotShared,NotShared,2134.494385,43,19,21,17,18,22,1,0.57400722,0.650135257,0.659909502,0.49538761,0.477142215,0.473782206,16.61371841,18.44724977,17.79366516,3.154056435,5.139407117,4.341770793,1,0.866425993,0.84490532,0.862262443,0.340809787,0.362158236,0.344655512,17.96750903,17.37962128,17.56217195,2.672123661,4.345334383,3.278357429,0,0.039711191,0.138863841,0.126515837,0.19563328,0.345960402,0.3324599,22.94584838,24.84670875,24.84850679,4.3012417,5.293884873,4.943383296,12.70613157,0.741826569,0.001292461,10.74351518,10.19111246,10.0412068,2.016712217,1.954270576,1.814168773,0.039957697,0.205113478,0.129184187,0.093546522,0.704648291,0.469001752
1,0,1,NotShared,NotShared,2022.57373,42,16,24,19,19,20,1,0.63898917,0.637511271,0.533755656,0.481162982,0.480935771,0.498904406,17.02166065,17.251578,16.61683258,3.925884944,4.79308408,5.570362158,1,0.400722022,0.280432822,0.269140271,0.490931736,0.449413368,0.443553148,14.79783394,13.58881876,13.24542986,3.862059365,3.771269567,3.445163605,0,0.415162455,0.404869252,0.314932127,0.493641885,0.491088184,0.464530881,27.97472924,27.47069432,25.90190045,6.268977884,6.05557129,6.742131816,10.85690824,0.734302209,0.077497534,8.627310496,8.49792827,8.501557974,1.782076337,1.872050773,1.851587024,0.335347341,0.497606776,0.535940029,0.55957478,1.161068397,1.463820326
1,1,1,NotShared,NotShared,2087.724365,31,16,27,20,22,32,1,0.162454874,0.122633003,0.08561086,0.369535209,0.328163459,0.279813887,12.40072202,11.40937782,10.72307692,3.064830808,3.23481491,3.290934702,1,0.350180505,0.316501353,0.327058824,0.477889726,0.465320845,0.469181407,14.27797834,14.09828674,14.26696833,3.560855859,2.931265351,2.693530941,1,0.075812274,0.03877367,0.021900452,0.265176604,0.193142201,0.146371788,17.29963899,16.59332732,15.96180995,5.927133006,4.956452111,4.35958294,10.24849758,0.748732019,0.071990885,9.292375058,9.283240287,9.47698556,1.930857836,2.184586143,1.912303547,0.14200523,0.226547736,0.115190712,0.231203182,0.469575259,0.273758835
1,1,1,NotShared,NotShared,2170.776367,40,15,26,19,20,27,0,0.216606498,0.251577998,0.279095023,0.412677762,0.434115702,0.448594933,12.93501805,13.08656447,13.20995475,3.727507582,3.711832214,4.631622653,1,0.364620939,0.400360685,0.429502262,0.482194881,0.490192491,0.495049923,13.84115523,14.2037872,14.40923077,3.933786588,4.029891034,4.417268489,0,0.101083032,0.172227232,0.249773756,0.30198423,0.377748172,0.432921181,20.22743682,22.93146979,24.17049774,6.331618231,6.92708229,7.820110347,8.404961888,0.755925803,0.52978456,7.064530871,6.825059181,7.48804209,1.617764313,1.730898867,2.011967004,1.437011905,3.385024198,2.050411824,1.302647454,4.010801867,3.089847598
1,1,1,NotShared,NotShared,2000.677124,46,26,22,6,6,32,1,0.472924188,0.482416592,0.53321267,0.500170012,0.499916169,0.498940854,15.20216606,15.17763751,15.93665158,6.178703108,5.867521003,6.088976817,0,0.028880866,0.079350766,0.055022624,0.167774792,0.270407388,0.228045057,10.29602888,10.9864743,10.65230769,2.799926003,3.310468724,3.174820694,1,0.14801444,0.142470694,0.141538462,0.355757041,0.349689948,0.34860769,22.8267148,23.08025248,23.00705882,6.831216262,6.613618043,6.453374308,10.96165526,0.744622891,0.028471908,9.75867852,9.759205567,9.537460377,2.118482433,1.988826785,1.89632931,0.078258322,0.13079922,0.222311618,0.165012935,0.427682995,0.897980265
1,0,1,NotShared,NotShared,2038.099609,65,10,18,12,14,20,0,0.350180505,0.412082958,0.472760181,0.477889726,0.492431974,0.499302629,13.67509025,14.53651939,15.61122172,5.45693221,5.752551699,5.701685287,0,0.057761733,0.211000902,0.214298643,0.233714587,0.408203103,0.410372045,10.8700361,12.18575293,12.41411765,2.848417626,4.164675987,3.70290849,0,0.115523466,0.245266005,0.205067873,0.320231173,0.430438915,0.403787755,22.98916968,25.05770965,24.17122172,6.004517475,7.988727764,7.025272784,10.36741663,0.742414585,0.401787698,7.772049502,8.171852972,8.552991332,1.578666348,1.964212173,1.958756114,1.046035814,0.983533576,0.700029079,1.29378938,1.816862142,1.65613019
1,0,1,NotShared,NotShared,2198.91748,36,16,23,17,18,23,1,0.444043321,0.466185753,0.507873303,0.497758277,0.499080351,0.499983257,15.13718412,15.40216411,15.69230769,3.455088142,3.628586214,3.371273067,1,0.819494585,0.816050496,0.846334842,0.385303989,0.387617807,0.360660118,18.38267148,18.29846709,18.79131222,3.161955013,3.369030674,3.740602102,0,0.274368231,0.313796213,0.351855204,0.44700296,0.464243997,0.477592298,25.25631769,25.35978359,25.81447964,7.058451981,7.851478186,8.15505114,7.548545822,0.736470152,0.313975543,7.672674272,7.424947371,7.61102835,1.821306381,1.690317723,1.693505478,1.102900643,1.331437746,1.083112174,1.42802838,1.583710936,1.430648496
1,0,1,NotShared,NotShared,1990.134888,58,12,14,10,11,14,0,0.519855596,0.504959423,0.408868778,0.500509864,0.500200973,0.491669456,15.72202166,15.67808837,14.36561086,5.73496638,5.907230895,6.221494969,0,0,0,0.006153846,0,0,0.078211786,6.97833935,7.1496844,7.735565611,1.83353428,1.931393782,2.541354605,0,0.010830325,0.012623986,0.016832579,0.1036911,0.111695435,0.128655506,17.32490975,17.44364292,17.57574661,4.644132235,5.075755326,5.346900644,8.327644635,0.743972405,0.016811498,9.883758049,9.607621756,9.244420681,1.386099737,1.425525509,1.659043721,0.040486753,0.051618977,0.117985262,0.053296748,0.079800439,0.257110783
1,1,1,NotShared,NotShared,1990.962769,49,16,15,7,7,18,1,0.44765343,0.467989179,0.534479638,0.498152292,0.499199373,0.498854885,15.11191336,15.21821461,16.36561086,6.737180711,6.670371478,7.10151214,0,0,0.000901713,0.000180995,0,0.030028541,0.013453456,6.920577617,7.19657349,7.11040724,1.32185189,1.797297153,1.832734549,0,0.072202166,0.064021641,0.057375566,0.259290816,0.244901924,0.23257988,19.92779783,19.625789,19.79493213,6.601096735,6.535773706,6.61571454,8.789330883,0.748196612,0.060502075,9.133393417,9.393810674,9.841271726,1.354131596,1.646810852,1.703134276,0.105887359,0.091637453,0.0686803,0.138184975,0.127442327,0.234982366
1,1,1,NotShared,NotShared,2082.207031,67,11,12,13,13,13,0,0.104693141,0.147880974,0.226425339,0.30671175,0.355142114,0.418555389,11.26714801,11.41027953,12.67764706,3.216933822,3.92579211,4.037453398,0,0.122743682,0.174932372,0.316561086,0.328736684,0.380080649,0.465176666,7.267148014,8.15779982,11.58497738,5.502381252,6.035199475,5.954530722,0,0.010830325,0.012623986,0.037466063,0.1036911,0.111695435,0.189918103,15.25270758,15.46798918,17.00542986,4.449519787,5.46453231,6.29609486,7.847723991,0.738111478,1.872789621,6.690122268,6.969791342,7.306602248,1.544879736,1.728135971,1.715785724,3.556345507,3.082294546,2.584404032,3.535595895,3.342676352,3.899095461
1,1,1,NotShared,NotShared,1994.80542,62,12,17,12,12,19,0,0.501805054,0.450856628,0.383348416,0.500901714,0.497803557,0.48624603,15.06137184,14.75112714,13.74678733,7.375035416,7.053004013,6.611610094,0,0.018050542,0.068530207,0.072760181,0.133375183,0.252767541,0.259765953,6.155234657,8.511271416,9.295022624,3.544911085,4.554831321,4.261652109,0,0.032490975,0.064021641,0.054841629,0.177620965,0.244901924,0.227691476,18.47292419,19.96483318,18.93357466,6.192283338,6.444684689,6.293201478,8.893542236,0.742546919,0.159666225,7.640091276,7.956415337,8.541747555,1.554430873,1.803983727,1.964321803,0.728481997,0.628950814,0.458224019,0.813482472,0.791352281,0.776325293
0,NA,0,NotShared,NotShared,1927.688965,85,4,4,2,4,8,0,0.310469314,0.156898106,0.160361991,0.463523208,0.363868765,0.366974655,11.73646209,9.166816952,10.13484163,6.26404559,5.603162695,8.241825465,0,0.007220217,0.010820559,0.018099548,0.084817784,0.103504274,0.133323558,5.371841155,4.908025248,5.373936652,3.109534404,3.16065309,3.665045343,0,0.018050542,0.024346258,0.079819005,0.133375183,0.154191296,0.271037317,18.24548736,15.94950406,16.84886878,7.549188184,7.200780407,9.088259065,7.102039407,0.761078788,1.895320058,10.05213247,9.017583497,7.773202469,3.152475207,2.957202407,2.367918445,1.146986731,3.61846904,4.897451125,4.10949941,8.165631589,8.317437768
0,NA,0,NotShared,NotShared,1957.248657,73,13,11,5,6,12,0,0.483754513,0.366997295,0.332669683,0.500640515,0.482203221,0.471212005,14.89530686,13.62128043,13.12,4.662510014,5.436616876,5.479331185,0,0,0.004508566,0.019366516,0,0.067024547,0.137821957,5.205776173,6.030658251,6.503529412,1.387405511,2.338455324,3.057296835,0,0,0.006311993,0.068235294,0,0.079232647,0.252172061,16.26714801,16.21190261,18.45538462,2.851538516,3.80423511,6.363082737,9.141034375,0.740468662,0.052826013,10.41075439,10.05909969,9.101107687,1.433828269,1.982559661,2.178721607,0.040593824,0.171983223,1.389687148,0.023406394,0.615576776,3.074951587
0,NA,0,NotShared,NotShared,2034.893433,55,12,20,15,15,19,0,0.068592058,0.067628494,0.073665158,0.253216632,0.2512206,0.261248839,10.49819495,10.75022543,10.94823529,3.380061474,3.197727708,3.217248367,0,0.198555957,0.236248873,0.212850679,0.399634899,0.424968458,0.409359985,13.67509025,13.28313796,12.50895928,2.287931572,3.898890738,4.275132414,0,0.014440433,0.027051398,0.014117647,0.11951348,0.162306419,0.117986689,17.67148014,17.20829576,16.5561991,4.474203311,6.336736317,5.887519787,7.525071576,0.738013379,0.751950383,8.099115634,8.345118864,8.882169163,1.689844197,1.731741595,1.731877568,0.60202432,0.49325738,0.326819126,0.622408967,0.692911539,0.580121842
0,NA,0,NotShared,NotShared,2019.347534,56,18,17,9,9,23,1,0.364620939,0.361587015,0.320361991,0.482194881,0.480676801,0.466657906,14.31046931,14.69972949,14.45466063,4.610675875,4.471228713,5.383952684,0,0.014440433,0.027953111,0.080904977,0.11951348,0.164912879,0.272713812,10.07942238,9.857529306,10.76036199,2.765111778,3.325794825,3.768526989,0,0.007220217,0.003606853,0.03800905,0.084817784,0.059975722,0.191235408,19.01083032,18.27412083,18.57936652,3.915302341,4.050746162,5.981271273,7.234215677,0.750322697,0.964784324,8.059467972,8.670117228,9.192901675,1.366294654,1.704020614,1.976053152,0.493920484,0.370066614,0.253711522,0.548479299,0.627186716,0.552050223
0,NA,0,NotShared,NotShared,2210.99292,22,25,29,21,21,32,1,0.812274368,0.81154193,0.771040724,0.391199693,0.391253958,0.420201004,18.89530686,18.69251578,18.18841629,4.178084602,3.874631446,3.830280159,1,0.931407942,0.95581605,0.945882353,0.253216632,0.205596312,0.226270179,19.75812274,19.9594229,19.93864253,2.567067226,2.410711287,2.562477807,1,0.599277978,0.541929666,0.527239819,0.490931736,0.498463588,0.499302629,29.8700361,29.59603246,29.24687783,5.441827172,5.489325261,6.189636211,7.22300102,0.731961195,0.349717468,7.934177779,8.217145148,8.293240679,1.698084782,1.572550928,1.648710372,0.662012402,0.389544813,0.386247963,0.849567087,0.594349433,0.615214981
0,NA,0,NotShared,NotShared,2050.05835,71,10,11,10,10,12,0,0.16967509,0.137962128,0.187330317,0.376026473,0.345015819,0.390211774,12.35379061,12.00090171,12.480181,3.420594342,3.207476473,3.667702546,0,0.263537906,0.224526601,0.143348416,0.44134894,0.41745844,0.350459524,13.59205776,13.06221821,10.9238009,2.78642057,3.130251103,4.314671101,0,0.007220217,0.017132552,0.007963801,0.084817784,0.129823824,0.08889212,16.14801444,15.98467087,14.62443439,4.1375496,4.458264079,4.016387984,7.391528093,0.732144593,0.111233801,7.967315656,7.718795241,7.619758503,1.781916806,1.659225892,1.696460359,0.636680897,0.933535636,1.266009416,0.981282614,1.612755051,2.368878517
0,NA,0,NotShared,NotShared,1976.802124,49,25,19,5,6,29,1,0.534296029,0.473399459,0.499909502,0.499725242,0.499517171,0.500045247,15.64259928,15.07123535,15.38823529,6.513535886,6.646120201,6.955431659,0,0.003610108,0.064923354,0.083257919,0.060084177,0.246501731,0.276296679,6.9566787,8.04418395,8.471131222,2.044327734,3.91756608,4.500194006,0,0.046931408,0.115419297,0.154208145,0.211874755,0.319671438,0.361180847,20.57761733,21.7141569,22.83565611,5.769604647,7.385979726,8.270529673,7.236727724,0.745690546,0.037411895,8.703507821,9.152814787,9.477668576,1.658801422,1.819161281,2.031075143,0.139233771,0.108528517,0.156454817,0.156717767,0.159842917,0.400114758
0,NA,0,NotShared,NotShared,2081.638672,50,13,21,16,16,21,0,0.783393502,0.807935077,0.821538462,0.412677762,0.394101559,0.38293545,19.6101083,20.16591524,20.85285068,5.292150222,5.75017435,5.965374498,1,0.74368231,0.645626691,0.712217195,0.437389506,0.478538775,0.452770324,17.02888087,16.05500451,16.79004525,3.110156896,4.162932171,3.76866469,0,0.306859206,0.410279531,0.382624434,0.462025187,0.492106293,0.486071743,27.6967509,29.32732191,28.96307692,6.449504833,7.665042203,6.761244124,8.534263467,0.741533625,0.139133126,8.655264296,8.719793216,8.666647664,1.587214479,2.089769305,1.872816398,0.15350319,0.253338387,0.353130878,0.124243489,0.390346382,0.932032026
0,NA,0,NotShared,NotShared,2044.29187,49,14,19,15,15,17,0,0.14801444,0.160504959,0.201628959,0.355757041,0.367239332,0.401252867,12.5198556,12.56898106,12.81411765,2.804719621,3.139933337,3.351972055,0,0.231046931,0.203787196,0.112217195,0.42226527,0.402994314,0.315662051,12.19494585,11.47971145,9.310045249,4.277287897,4.928440405,5.050216557,0,0.010830325,0.023444545,0.010135747,0.1036911,0.151378867,0.100173996,15.5631769,15.27502254,13.96705882,4.722036071,5.596794961,4.309236092,6.54229765,0.732355104,0.153792247,8.38321357,8.35656452,8.207926864,2.213682909,2.269345061,1.959670245,0.409249271,0.485998367,0.528416478,0.572994997,0.969427541,1.056486131
0,NA,0,NotShared,NotShared,2078.516357,37,20,22,16,16,27,1,0.819494585,0.747520289,0.709321267,0.385303989,0.434630929,0.454116651,19.77978339,19.02164112,19.49158371,4.654578075,6.169498208,7.469523629,1,0.660649819,0.497745717,0.353846154,0.474345785,0.500220497,0.478205441,16.18411552,14.52660054,12.23438914,3.53020615,4.748405136,5.813438358,0,0.397111913,0.353471596,0.469140271,0.490185153,0.478263192,0.499091937,29.31407942,27.47159603,28.26570136,5.508779255,7.800673122,8.918002345,7.301398246,0.749786162,0.836759031,7.72803904,7.532228528,7.422147348,1.789658169,1.777019442,1.890043589,0.968097682,1.162895734,2.607413787,0.974629121,1.422419451,4.884697361
0,NA,0,NotShared,NotShared,2262.823975,39,5,25,19,19,29,0,0,0.019837692,0.027692308,0,0.13950522,0.164104595,5.314079422,6.167718665,7.332307692,1.619262547,3.127091983,3.663326951,1,0.267148014,0.197475203,0.17158371,0.443271137,0.398273497,0.377052347,13.40072202,12.26600541,12.05936652,3.994797276,4.179903831,3.959025468,0,0.180505415,0.259693417,0.273303167,0.385303989,0.438664176,0.445695524,22.83032491,24.44274121,24.87022624,7.780276361,8.807693453,8.560556029,6.171803421,0.755252771,0.343958944,7.244545657,7.406034664,7.499244452,1.397021573,1.66309399,1.681547259,2.252105336,2.321387674,3.485734241,2.452280265,3.10931639,5.876528979
0,NA,0,NotShared,NotShared,2115.79248,51,22,22,15,15,35,1,0.790613718,0.723174031,0.652669683,0.407606995,0.447631581,0.476164893,18.58483755,18.16501353,17.69375566,4.233773935,4.449759914,4.568764859,0,0.714801444,0.732191163,0.759638009,0.45232617,0.443017198,0.427341968,16.93501805,17.38412985,17.41864253,2.80322687,3.043066435,3.003759406,1,0.494584838,0.453561767,0.394751131,0.5008756,0.498063426,0.488841413,29.27436823,28.74301172,27.58081448,5.308984733,6.030889076,6.705331543,5.286856371,0.761723471,2.021322012,7.448420177,7.596497359,7.749227302,1.355065288,1.623925417,1.710440159,0.992024186,0.964309597,0.984452658,0.936686231,0.96946376,1.392600297
0,NA,0,NotShared,NotShared,2002.170044,56,15,17,13,14,13,0,0.296028881,0.221821461,0.224615385,0.457330121,0.415659105,0.417366556,13.96750903,13.128945,12.58859729,3.145451962,3.314795743,4.022337197,0,0.227436823,0.175834085,0.154027149,0.419935641,0.380850693,0.361007445,10.72202166,10.91974752,9.242533937,5.133576482,4.597897959,5.499374669,0,0.014440433,0.011722272,0.010316742,0.11951348,0.10768155,0.101055209,14.74368231,14.45716862,13.96090498,4.811219317,4.438225764,4.541855301,8.806618095,0.762283841,0.590622783,7.930004115,7.834080836,8.018873943,1.639845718,1.551159714,1.76264935,0.859693025,0.905372825,0.880712582,1.131305957,1.398479757,1.662263526
0,NA,0,NotShared,NotShared,2203.379639,25,26,32,19,21,36,1,0.465703971,0.451758341,0.451221719,0.499725242,0.497891829,0.49766003,15.90613718,15.73128945,15.8119457,4.15181101,4.429137632,4.272862254,1,0.895306859,0.838593327,0.847239819,0.30671175,0.368071623,0.35978874,18.58483755,18.53020739,18.50624434,2.777534303,3.194681678,3.12342747,1,0.36101083,0.402164112,0.339366516,0.481162982,0.490555942,0.473537189,26.68231047,27.02434626,26.53972851,7.210610972,7.889600536,7.570983539,6.969237918,0.773955957,1.537681341,7.755107851,7.699174995,7.900953977,1.552987533,1.607339494,1.598991302,0.519263418,0.715309348,0.572307773,0.605200092,0.854612175,0.869658999
0,NA,0,NotShared,NotShared,1997.283569,60,10,18,12,13,12,0,0.14801444,0.176735798,0.209411765,0.355757041,0.381617051,0.406925605,10.87364621,11.12804328,11.45556561,4.523120002,4.635818195,4.840922389,0,0.025270758,0.081154193,0.049049774,0.157230385,0.273194967,0.215991521,7.19133574,7.879170424,8.105882353,4.345103527,5.143939762,4.368711138,0,0.046931408,0.093778179,0.051221719,0.211874755,0.291651388,0.220469618,16.81227437,18.24526601,17.30208145,6.465134549,7.561736738,6.486392291,4.903314605,0.738830214,3.983982801,7.229924723,7.14430746,7.731236364,2.066282903,1.955971923,1.979266438,2.385414258,2.466060844,1.752999047,3.242786553,2.885778259,2.903381177
0,NA,0,NotShared,NotShared,2109.24707,27,31,29,11,16,34,1,0.725631769,0.699729486,0.746425339,0.44700296,0.458582338,0.43509633,19.45126354,18.96032462,19.28325792,6.053682571,6.009187782,6.005122442,0,0.166064982,0.253381425,0.420452489,0.372812513,0.435143675,0.493676316,11.49097473,12.07123535,14.12271493,3.703321774,4.355519798,5.036017976,1,0.422382671,0.523895401,0.617375566,0.49483282,0.499654007,0.486071743,29.13718412,30.25428314,31.38027149,5.13822948,5.145736393,6.936664564,7.28416304,0.716488339,0.844818532,7.243678303,7.098750512,7.55236226,1.246715882,1.435136618,1.725983512,2.408361441,3.732746922,3.222523629,3.178123796,4.307933096,3.960368819
0,NA,0,NotShared,NotShared,2055.166016,62,8,14,6,7,14,0,0.032490975,0.036970243,0.066968326,0.177620965,0.18877388,0.249989761,10.26353791,10.496844,10.99221719,2.731831772,2.8882994,3.105805726,0,0.010830325,0.085662759,0.098823529,0.1036911,0.27999168,0.298451941,8.9566787,9.718665464,9.974660633,3.191633165,4.0092654,3.963045545,0,0.014440433,0.047790803,0.04561086,0.11951348,0.21341957,0.208658548,19.49819495,20.36880072,21.01900452,4.290725209,5.182426611,5.154088465,10.10420403,0.747870647,0.236631766,7.672791428,7.949782964,7.968194393,1.358731114,1.796551391,1.758695238,0.594226995,0.727277639,0.944475466,0.652213158,0.925795241,1.406716738
0,NA,0,NotShared,NotShared,1963.829834,72,9,14,6,7,15,0,0.050541516,0.114517583,0.12959276,0.219456004,0.318582526,0.335885243,9.332129964,10.02795311,10.04832579,3.068920905,4.21640828,4.521252754,0,0.02166065,0.055906222,0.027692308,0.14583637,0.229844191,0.164104595,7.772563177,7.547339946,5.648687783,3.459219712,4.276411314,3.517029611,0,0.018050542,0.063119928,0.02678733,0.133375183,0.243288253,0.161475969,18.3465704,18.11181244,15.92036199,4.652694888,6.622910082,5.705399695,9.636958634,0.745760397,0.024346787,10.01853123,10.3677651,10.40462569,1.853632891,1.994185532,1.937813463,0.04291786,0.03941716,0.061902122,0.036135578,0.043844174,0.192395309
0,NA,0,NotShared,NotShared,2012.570068,62,8,21,13,14,23,0,0,0.010820559,0.044886878,0,0.103504274,0.2070744,9.162454874,9.314697926,10.19475113,2.271188103,2.441216929,2.888165564,0,0,0.000901713,0.004886878,0,0.030028541,0.069741498,10.08303249,9.727682597,9.746968326,1.36876419,1.881354489,2.207151406,0,0.003610108,0.014427412,0.040723982,0.060084177,0.119298345,0.197667932,21.2166065,21.33092876,22.07276018,3.320448072,3.585161601,4.994579799,8.14192509,0.742924822,0.006347716,10.45851782,10.02978784,9.634537877,2.08312693,2.082888883,1.818928519,0.066469075,0.169007985,0.170159396,0.078268268,0.325244111,0.381816332
0,NA,0,NotShared,NotShared,1958.9198,55,26,18,5,6,28,1,0.581227437,0.58160505,0.551493213,0.494250944,0.493518224,0.497386395,16.39711191,16.34355275,14.98950226,4.113567904,5.616513365,7.693760592,0,0.003610108,0.000901713,0.000361991,0.060084177,0.030028541,0.019024338,6.083032491,5.35166817,4.285067873,2.610659762,2.657468431,2.526041705,0,0.028880866,0.064021641,0.051764706,0.167774792,0.244901924,0.221571674,24.86281588,23.4761046,20.25954751,3.673636493,7.126665792,9.767034812,9.264262533,0.738713737,0.02298365,10.33033908,9.792278652,9.749671516,1.773857767,1.697568121,1.753569739,0.025027133,0.068954611,0.078936479,0.030834231,0.112591404,0.149144041
0,NA,0,NotShared,NotShared,1928.357544,77,13,7,5,5,13,0,0.126353791,0.176735798,0.287782805,0.332849018,0.381617051,0.452770324,10.75451264,11.79531109,13.63728507,3.97059247,4.140638567,8.4391711,0,0,0.000901713,0.003257919,0,0.030028541,0.056990283,4.075812274,3.930568079,3.666063348,0.935236044,1.446910608,2.293573448,0,0,0.00270514,0.016108597,0,0.051963996,0.125904645,13.94584838,14.4147881,13.63819005,2.647248863,3.590651404,7.145302507,13.6135329,0.740995763,0.001129908,12.05857385,11.75704864,11.65532853,1.614269548,1.529727539,1.730301472,0.00267611,0.003891826,0.011877775,0.001523479,0.006532119,0.051773185
